4.580000000000000000e+02,1.000000000000000000e+01,4.884899807124002402e-01
4.600000000000000000e+02,1.000000000000000000e+01,4.876337319714570961e-01
4.620000000000000000e+02,1.000000000000000000e+01,4.867821809719307669e-01
4.640000000000000000e+02,1.000000000000000000e+01,4.859352842970129926e-01
4.660000000000000000e+02,1.000000000000000000e+01,4.850929990921479806e-01
4.680000000000000000e+02,1.000000000000000000e+01,4.842552830557138033e-01
4.700000000000000000e+02,1.000000000000000000e+01,4.834220944298849854e-01
4.720000000000000000e+02,1.000000000000000000e+01,4.825933919916802206e-01
4.740000000000000000e+02,1.000000000000000000e+01,4.817691350441900000e-01
4.760000000000000000e+02,1.100000000000000000e+01,5.178993869809755957e-01
4.780000000000000000e+02,1.100000000000000000e+01,5.170472881564406320e-01
4.800000000000000000e+02,1.100000000000000000e+01,5.161995879514690300e-01
4.820000000000000000e+02,1.100000000000000000e+01,5.153562481371408710e-01
4.840000000000000000e+02,1.100000000000000000e+01,5.145172309492300755e-01
4.860000000000000000e+02,1.100000000000000000e+01,5.136824990809890634e-01
4.880000000000000000e+02,1.100000000000000000e+01,5.128520156760746351e-01
4.900000000000000000e+02,1.100000000000000000e+01,5.120257443216065241e-01
4.920000000000000000e+02,1.100000000000000000e+01,5.112036490413526257e-01
4.940000000000000000e+02,1.100000000000000000e+01,5.103856942890420134e-01
4.960000000000000000e+02,1.100000000000000000e+01,5.095718449418004115e-01
4.980000000000000000e+02,1.100000000000000000e+01,5.087620662937100136e-01
5.000000000000000000e+02,1.100000000000000000e+01,5.079563240494824328e-01
5.020000000000000000e+02,1.100000000000000000e+01,5.071545843182551083e-01
5.040000000000000000e+02,1.100000000000000000e+01,5.063568136074915182e-01
5.060000000000000000e+02,1.100000000000000000e+01,5.055629788170024064e-01
5.080000000000000000e+02,1.100000000000000000e+01,5.047730472330693718e-01
5.100000000000000000e+02,1.100000000000000000e+01,5.039869865226740409e-01
5.120000000000000000e+02,1.100000000000000000e+01,5.032047647278393709e-01
5.140000000000000000e+02,1.100000000000000000e+01,5.024263502600625486e-01
5.160000000000000000e+02,1.100000000000000000e+01,5.016517118948535803e-01
5.180000000000000000e+02,1.100000000000000000e+01,5.008808187663743583e-01
5.200000000000000000e+02,1.100000000000000000e+01,5.001136403621642135e-01
5.220000000000000000e+02,1.100000000000000000e+01,4.993501465179695509e-01
5.240000000000000000e+02,1.100000000000000000e+01,4.985903074126576406e-01
5.260000000000000000e+02,1.100000000000000000e+01,4.978340935632234454e-01
5.280000000000000000e+02,1.100000000000000000e+01,4.970814758198859318e-01
5.300000000000000000e+02,1.100000000000000000e+01,4.963324253612658166e-01
5.320000000000000000e+02,1.100000000000000000e+01,4.955869136896530192e-01
5.340000000000000000e+02,1.100000000000000000e+01,4.948449126263548270e-01
5.360000000000000000e+02,1.100000000000000000e+01,4.941063943071222209e-01
